Litter,Tags,Location (Lat/Long),Country,Date
8363203,,38.3129828/-77.7750101,US,Sun Sep 27 2020
8363202,,38.3130333/-77.7748733,US,Sun Sep 27 2020
8363201,,38.3129609/-77.7750191,US,Sun Sep 27 2020
8363200,,38.3129231/-77.7752132,US,Sun Sep 27 2020
8363198,,38.3128962/-77.7752422,US,Sun Sep 27 2020
8363197,,38.3129684/-77.7749742,US,Sun Sep 27 2020
8363196,,38.312939/-77.77511,US,Sun Sep 27 2020
8363195,,38.3128983/-77.7752286,US,Sun Sep 27 2020
8363194,,38.312948/-77.7751879,US,Sun Sep 27 2020
8363193,,38.3129644/-77.775015,US,Sun Sep 27 2020
8363191,,38.3129829/-77.7749651,US,Sun Sep 27 2020
8363186,,38.3128182/-77.7757799,US,Sun Sep 27 2020
8363185,,38.3128447/-77.7756288,US,Sun Sep 27 2020
8363184,,38.3128195/-77.775802,US,Sun Sep 27 2020
8363183,,38.312919/-77.7754246,US,Sun Sep 27 2020
8363182,,38.3128271/-77.7756473,US,Sun Sep 27 2020
8363181,,38.3128891/-77.7754372,US,Sun Sep 27 2020
8363180,,38.3128002/-77.7757464,US,Sun Sep 27 2020
8363179,,38.3128203/-77.7756629,US,Sun Sep 27 2020
8363178,,38.3128181/-77.7756169,US,Sun Sep 27 2020
8363177,,38.3129196/-77.7753724,US,Sun Sep 27 2020
8363176,,38.3128332/-77.7755117,US,Sun Sep 27 2020
8363175,,38.3128276/-77.7757389,US,Sun Sep 27 2020
8363173,,38.312814/-77.7756287,US,Sun Sep 27 2020
8363171,,38.3128151/-77.7756918,US,Sun Sep 27 2020
8363170,,38.3128153/-77.7757631,US,Sun Sep 27 2020
8363166,,38.3127525/-77.7760152,US,Sun Sep 27 2020
8363164,,38.3127841/-77.7759406,US,Sun Sep 27 2020
8363163,,38.312774/-77.7759562,US,Sun Sep 27 2020
8363161,,38.3128044/-77.7759285,US,Sun Sep 27 2020
8363160,,38.3127932/-77.7759286,US,Sun Sep 27 2020
8363159,,38.3127727/-77.7759599,US,Sun Sep 27 2020
8363158,,38.3127521/-77.7760374,US,Sun Sep 27 2020
8363157,,38.3127542/-77.7760481,US,Sun Sep 27 2020
8363156,,38.3128044/-77.7759285,US,Sun Sep 27 2020
8363155,,38.3128043/-77.7758955,US,Sun Sep 27 2020
8363154,,38.3127384/-77.7760727,US,Sun Sep 27 2020
8363153,,38.3127896/-77.7758646,US,Sun Sep 27 2020
8363152,,38.3127556/-77.7760444,US,Sun Sep 27 2020
8363151,,38.3127405/-77.7760864,US,Sun Sep 27 2020
8363150,,38.3127405/-77.7760864,US,Sun Sep 27 2020
8363141,,38.3127494/-77.7761903,US,Sun Sep 27 2020
8363140,,38.3127458/-77.7761221,US,Sun Sep 27 2020
8363139,,38.3127755/-77.7762565,US,Sun Sep 27 2020
8363138,,38.312734/-77.7761731,US,Sun Sep 27 2020
8363137,,38.3127458/-77.7761221,US,Sun Sep 27 2020
8363136,,38.3127367/-77.7761634,US,Sun Sep 27 2020
8363135,,38.3127363/-77.7761688,US,Sun Sep 27 2020
8363134,,38.3127285/-77.7763295,US,Sun Sep 27 2020
8363131,,38.3127488/-77.7761889,US,Sun Sep 27 2020
8363130,,38.3127464/-77.7761435,US,Sun Sep 27 2020
8363128,,38.31274/-77.7762402,US,Sun Sep 27 2020
8363127,,38.3127599/-77.7762413,US,Sun Sep 27 2020
8363126,,38.3127022/-77.7763426,US,Sun Sep 27 2020
8363123,,38.3127777/-77.7762589,US,Sun Sep 27 2020
8363122,,38.31274/-77.7762402,US,Sun Sep 27 2020
8363116,,38.3127138/-77.7762571,US,Sun Sep 27 2020
8363112,,38.3126796/-77.7762868,US,Sun Sep 27 2020
8363110,,38.3126921/-77.7762594,US,Sun Sep 27 2020
8363109,,38.3126796/-77.7762868,US,Sun Sep 27 2020
8363108,,38.3126921/-77.7762594,US,Sun Sep 27 2020
8363107,,38.3126856/-77.7763239,US,Sun Sep 27 2020
8363106,,38.3126876/-77.7762762,US,Sun Sep 27 2020
8363105,,38.3127364/-77.7762506,US,Sun Sep 27 2020
8363104,,38.3127517/-77.7762689,US,Sun Sep 27 2020
8363103,,38.312704/-77.7762514,US,Sun Sep 27 2020
8363102,,38.3127045/-77.7762561,US,Sun Sep 27 2020
8363101,,38.3126793/-77.7762831,US,Sun Sep 27 2020
8363100,,38.3126802/-77.7762809,US,Sun Sep 27 2020
8363099,,38.3126864/-77.7762875,US,Sun Sep 27 2020
8363098,,38.3126793/-77.7762831,US,Sun Sep 27 2020
8363097,,38.3127254/-77.7763753,US,Sun Sep 27 2020
8363096,,38.3126879/-77.7762998,US,Sun Sep 27 2020
8363095,,38.3126856/-77.7763239,US,Sun Sep 27 2020
8363094,,38.3127105/-77.7763302,US,Sun Sep 27 2020
8363093,,38.3126859/-77.7763257,US,Sun Sep 27 2020
8363092,,38.3126958/-77.7763117,US,Sun Sep 27 2020
8363091,,38.3126584/-77.7763677,US,Sun Sep 27 2020
8363090,,38.3127152/-77.7763365,US,Sun Sep 27 2020
8363089,,38.3126776/-77.7763449,US,Sun Sep 27 2020
8363088,,38.3126661/-77.7763542,US,Sun Sep 27 2020
8363087,,38.3126776/-77.7763449,US,Sun Sep 27 2020
8363086,,38.3126654/-77.7763382,US,Sun Sep 27 2020
8363085,,38.3126654/-77.7763382,US,Sun Sep 27 2020
8363084,,38.3126711/-77.776332,US,Sun Sep 27 2020
8363083,,38.3126661/-77.7763542,US,Sun Sep 27 2020
8363082,,38.312682/-77.7764553,US,Sun Sep 27 2020
8363081,,38.3127013/-77.7764419,US,Sun Sep 27 2020
8363080,,38.3127088/-77.7764189,US,Sun Sep 27 2020
8363079,,38.3127088/-77.7764189,US,Sun Sep 27 2020
8363077,,38.3126854/-77.7764658,US,Sun Sep 27 2020
8363076,,38.3126843/-77.7764365,US,Sun Sep 27 2020
8363075,,38.3127062/-77.7764656,US,Sun Sep 27 2020
8363074,,38.3126665/-77.7763908,US,Sun Sep 27 2020
8363073,,38.3126954/-77.7764693,US,Sun Sep 27 2020
8363072,,38.3126651/-77.7764029,US,Sun Sep 27 2020
8363071,,38.3126508/-77.7764552,US,Sun Sep 27 2020
8363070,,38.3126573/-77.77644,US,Sun Sep 27 2020
8363069,,38.3126556/-77.7764218,US,Sun Sep 27 2020
8363068,,38.3126573/-77.77644,US,Sun Sep 27 2020
8363066,,38.3126726/-77.776388,US,Sun Sep 27 2020
8363061,,38.3126364/-77.7764691,US,Sun Sep 27 2020
8363060,,38.3126754/-77.776446,US,Sun Sep 27 2020
8363059,,38.3126594/-77.7764419,US,Sun Sep 27 2020
8363058,,38.3126199/-77.7765743,US,Sun Sep 27 2020
8363057,,38.3126989/-77.7764674,US,Sun Sep 27 2020
8363056,,38.3126989/-77.7764674,US,Sun Sep 27 2020
8363055,,38.3126426/-77.7764644,US,Sun Sep 27 2020
8363054,,38.3126612/-77.7765216,US,Sun Sep 27 2020
8363053,,38.3125786/-77.7766563,US,Sun Sep 27 2020
8363052,,38.3126059/-77.7767129,US,Sun Sep 27 2020
8363051,,38.3126163/-77.7766895,US,Sun Sep 27 2020
8363050,,38.3125773/-77.7766875,US,Sun Sep 27 2020
8363048,,38.3125816/-77.7766574,US,Sun Sep 27 2020
8363046,,38.312689/-77.7764532,US,Sun Sep 27 2020
8363045,,38.3126989/-77.7764674,US,Sun Sep 27 2020
8363042,,38.3125674/-77.7766766,US,Sun Sep 27 2020
8363040,,38.3125525/-77.7767353,US,Sun Sep 27 2020
8363039,,38.3125737/-77.7766812,US,Sun Sep 27 2020
8363038,,38.3125658/-77.7767829,US,Sun Sep 27 2020
8363037,,38.3125683/-77.7766885,US,Sun Sep 27 2020
8363036,,38.3125566/-77.7767275,US,Sun Sep 27 2020
8363035,,38.3125683/-77.7766885,US,Sun Sep 27 2020
8363034,,38.3125524/-77.7767454,US,Sun Sep 27 2020
8363033,,38.3125657/-77.7767844,US,Sun Sep 27 2020
8363032,,38.3125699/-77.7767582,US,Sun Sep 27 2020
8363031,,38.3125566/-77.7767275,US,Sun Sep 27 2020
8363030,,38.3125767/-77.7767048,US,Sun Sep 27 2020
8363029,,38.3125561/-77.776708,US,Sun Sep 27 2020
8363028,,38.3125525/-77.7767353,US,Sun Sep 27 2020
8363027,,38.3125699/-77.7767582,US,Sun Sep 27 2020
8363023,,38.3125588/-77.7769215,US,Sun Sep 27 2020
8363022,,38.3125687/-77.7768842,US,Sun Sep 27 2020
8363021,,38.3125588/-77.7769215,US,Sun Sep 27 2020
8363020,,38.3125701/-77.7767796,US,Sun Sep 27 2020
8363019,,38.3125671/-77.776781,US,Sun Sep 27 2020
8363018,,38.3125732/-77.7768035,US,Sun Sep 27 2020
8363017,,38.312572/-77.7768149,US,Sun Sep 27 2020
8363015,,38.3125543/-77.7769,US,Sun Sep 27 2020
8363014,,38.3125699/-77.7768228,US,Sun Sep 27 2020
8363013,,38.312585/-77.7769214,US,Sun Sep 27 2020
8363012,,38.3125686/-77.7768583,US,Sun Sep 27 2020
8363011,,38.3125732/-77.7768975,US,Sun Sep 27 2020
8363010,,38.3125686/-77.7768583,US,Sun Sep 27 2020
8363009,,38.3125707/-77.7769037,US,Sun Sep 27 2020
8363008,,38.3125649/-77.7769261,US,Sun Sep 27 2020
8363005,,30.0673164613825/-95.259994017049,US,Sun Sep 27 2020
8363003,,38.3125839/-77.776962,US,Sun Sep 27 2020
8363002,,38.3125579/-77.7770511,US,Sun Sep 27 2020
8363001,,38.312575/-77.7770386,US,Sun Sep 27 2020
8363000,,38.3125771/-77.7770112,US,Sun Sep 27 2020
8362999,,38.3125775/-77.776948,US,Sun Sep 27 2020
8362998,,38.3125785/-77.7769706,US,Sun Sep 27 2020
8362997,,38.3125743/-77.7769799,US,Sun Sep 27 2020
8362996,,38.3125738/-77.7770213,US,Sun Sep 27 2020
8362995,,38.3125771/-77.7770112,US,Sun Sep 27 2020
8362994,,38.3125775/-77.776948,US,Sun Sep 27 2020
8362993,,38.3125346/-77.7770625,US,Sun Sep 27 2020
8362992,,38.3125429/-77.777063,US,Sun Sep 27 2020
8362991,,38.3125269/-77.7770852,US,Sun Sep 27 2020
8362989,,38.3125806/-77.7769757,US,Sun Sep 27 2020
8362988,,38.3125429/-77.777063,US,Sun Sep 27 2020
8362982,,38.3124758/-77.7773097,US,Sun Sep 27 2020
8362981,,38.312498/-77.7772637,US,Sun Sep 27 2020
8362980,,38.3125008/-77.7772431,US,Sun Sep 27 2020
8362979,,38.312498/-77.7772637,US,Sun Sep 27 2020
8362978,,38.3125441/-77.7771357,US,Sun Sep 27 2020
8362977,,38.3125596/-77.7771706,US,Sun Sep 27 2020
8362976,,38.3124831/-77.7772111,US,Sun Sep 27 2020
8362975,,38.312498/-77.7772637,US,Sun Sep 27 2020
8362974,,38.312548/-77.7771808,US,Sun Sep 27 2020
8362973,,38.3124649/-77.7773267,US,Sun Sep 27 2020
8362972,,38.3125441/-77.7771357,US,Sun Sep 27 2020
8362971,,38.3125191/-77.7772032,US,Sun Sep 27 2020
8362970,,38.3125008/-77.7772431,US,Sun Sep 27 2020
8362969,,38.3124573/-77.7773542,US,Sun Sep 27 2020
8362968,,38.312498/-77.7772637,US,Sun Sep 27 2020
8362967,,38.3124536/-77.7774986,US,Sun Sep 27 2020
8362966,,38.3124536/-77.7774986,US,Sun Sep 27 2020
8362965,,38.312459/-77.777376,US,Sun Sep 27 2020
8362964,,38.3124787/-77.7774733,US,Sun Sep 27 2020
8362963,,38.3124677/-77.7775397,US,Sun Sep 27 2020
8362962,,38.312459/-77.777387,US,Sun Sep 27 2020
8362961,,38.3124604/-77.7774441,US,Sun Sep 27 2020
8362960,,38.312459/-77.777387,US,Sun Sep 27 2020
8362959,,38.3124733/-77.777515,US,Sun Sep 27 2020
8362958,,38.3125045/-77.7774484,US,Sun Sep 27 2020
8362957,,38.312473/-77.7775432,US,Sun Sep 27 2020
8362956,,38.3124878/-77.7774575,US,Sun Sep 27 2020
8362955,,38.31247/-77.7775273,US,Sun Sep 27 2020
8362954,,38.3124707/-77.7774682,US,Sun Sep 27 2020
8362953,,38.3124785/-77.7774987,US,Sun Sep 27 2020
8362952,,38.312443/-77.7775538,US,Sun Sep 27 2020
8362951,,38.312439/-77.7776972,US,Sun Sep 27 2020
8362950,,38.3124386/-77.7776797,US,Sun Sep 27 2020
8362949,,38.3124537/-77.777576,US,Sun Sep 27 2020
8362948,,38.3124594/-77.7775571,US,Sun Sep 27 2020
8362947,,38.3124537/-77.777576,US,Sun Sep 27 2020
8362946,,38.3124418/-77.7775915,US,Sun Sep 27 2020
8362945,,38.3124442/-77.7775635,US,Sun Sep 27 2020
8362944,,38.3124349/-77.777602,US,Sun Sep 27 2020
8362943,,38.3124345/-77.7775957,US,Sun Sep 27 2020
8362942,,38.3124334/-77.7776946,US,Sun Sep 27 2020
8362941,,38.3124155/-77.7777168,US,Sun Sep 27 2020
8362940,,38.3124364/-77.777605,US,Sun Sep 27 2020
8362939,,38.3124379/-77.7776273,US,Sun Sep 27 2020
8362938,,38.3124259/-77.7776992,US,Sun Sep 27 2020
8362937,,38.3124018/-77.7777565,US,Sun Sep 27 2020
8362936,,38.3123994/-77.777745,US,Sun Sep 27 2020
8362935,,38.3124073/-77.7777259,US,Sun Sep 27 2020
8362934,,38.3124107/-77.7777999,US,Sun Sep 27 2020
8362933,,38.3123994/-77.7777297,US,Sun Sep 27 2020
8362932,,38.3123994/-77.777745,US,Sun Sep 27 2020
8362931,,38.3124096/-77.7777862,US,Sun Sep 27 2020
8362930,,38.3124019/-77.7777327,US,Sun Sep 27 2020
8362929,,38.3124232/-77.7777018,US,Sun Sep 27 2020
8362928,,38.3124019/-77.7777327,US,Sun Sep 27 2020
8362927,,38.3124073/-77.7777259,US,Sun Sep 27 2020
8362926,,38.3124203/-77.7777023,US,Sun Sep 27 2020
8362925,,38.3124075/-77.7777298,US,Sun Sep 27 2020
8362924,,38.3124007/-77.7777271,US,Sun Sep 27 2020
8362923,,38.3124006/-77.7777716,US,Sun Sep 27 2020
8362922,,38.3124096/-77.7778386,US,Sun Sep 27 2020
8362921,,38.3124015/-77.7777931,US,Sun Sep 27 2020
8362920,,38.3123419/-77.7779659,US,Sun Sep 27 2020
8362919,,38.3123753/-77.7778934,US,Sun Sep 27 2020
8362918,,38.3124047/-77.7778478,US,Sun Sep 27 2020
8362917,,38.3124059/-77.777848,US,Sun Sep 27 2020
8362916,,38.3124047/-77.7778478,US,Sun Sep 27 2020
8362915,,38.312399/-77.7777909,US,Sun Sep 27 2020
8362914,,38.3123444/-77.777995,US,Sun Sep 27 2020
8362913,,38.3124013/-77.7778606,US,Sun Sep 27 2020
8362912,,38.3123442/-77.7779994,US,Sun Sep 27 2020
8362911,,38.3123419/-77.7779659,US,Sun Sep 27 2020
8362910,,38.3123902/-77.7778758,US,Sun Sep 27 2020
8362909,,38.3123902/-77.7778758,US,Sun Sep 27 2020
8362908,,38.3124056/-77.7778313,US,Sun Sep 27 2020
8362907,,38.312318/-77.7779689,US,Sun Sep 27 2020
8362906,,38.3123192/-77.7779645,US,Sun Sep 27 2020
8362905,,38.3123182/-77.777977,US,Sun Sep 27 2020
8362904,,38.3123192/-77.7779645,US,Sun Sep 27 2020
8362903,,38.3123182/-77.777977,US,Sun Sep 27 2020
8362902,,38.3123165/-77.7779816,US,Sun Sep 27 2020
8362901,,38.3123107/-77.7779986,US,Sun Sep 27 2020
8362900,,38.3123239/-77.778008,US,Sun Sep 27 2020
8362899,,38.3123061/-77.7779857,US,Sun Sep 27 2020
8362898,,38.3123185/-77.7779645,US,Sun Sep 27 2020
8362897,,38.3123344/-77.7780383,US,Sun Sep 27 2020
8362896,,38.3123344/-77.7780365,US,Sun Sep 27 2020
8362895,,38.3123192/-77.7780043,US,Sun Sep 27 2020
8362894,,38.3123061/-77.7779857,US,Sun Sep 27 2020
8362893,,38.3123472/-77.7779749,US,Sun Sep 27 2020
8362892,,38.3123254/-77.7781088,US,Sun Sep 27 2020
8362891,,38.3123184/-77.778099,US,Sun Sep 27 2020
8362890,,38.3123337/-77.7780474,US,Sun Sep 27 2020
8362889,,38.3123335/-77.778129,US,Sun Sep 27 2020
8362888,,38.3123301/-77.7780714,US,Sun Sep 27 2020
8362887,,38.3123271/-77.7780504,US,Sun Sep 27 2020
8362886,,38.3123298/-77.7780407,US,Sun Sep 27 2020
8362885,,38.3123297/-77.7781372,US,Sun Sep 27 2020
8362884,,38.3123189/-77.778105,US,Sun Sep 27 2020
8362883,,38.3123285/-77.7780914,US,Sun Sep 27 2020
8362882,,38.3123229/-77.7781104,US,Sun Sep 27 2020
8362881,,38.312334/-77.7780862,US,Sun Sep 27 2020
8362880,,38.312334/-77.7780862,US,Sun Sep 27 2020
8362879,,38.312329/-77.7780994,US,Sun Sep 27 2020
8362878,,38.3123248/-77.7780488,US,Sun Sep 27 2020
8362877,,38.3123173/-77.7781629,US,Sun Sep 27 2020
8362876,,38.3123173/-77.7781629,US,Sun Sep 27 2020
8362875,,38.3123148/-77.7781496,US,Sun Sep 27 2020
8362874,,38.3123137/-77.7781732,US,Sun Sep 27 2020
8362873,,38.3123157/-77.7781559,US,Sun Sep 27 2020
8362872,,38.3123242/-77.7781656,US,Sun Sep 27 2020
8362871,,38.3123054/-77.7781252,US,Sun Sep 27 2020
8362870,,38.3123297/-77.7781372,US,Sun Sep 27 2020
8362869,,38.3123292/-77.7781458,US,Sun Sep 27 2020
8362868,,38.3123079/-77.7781447,US,Sun Sep 27 2020
8362867,,38.3123054/-77.7781404,US,Sun Sep 27 2020
8362866,,38.3123142/-77.7781721,US,Sun Sep 27 2020
8362865,,38.3123229/-77.7781625,US,Sun Sep 27 2020
8362864,,38.3123293/-77.778145,US,Sun Sep 27 2020
8362863,,38.3123304/-77.778144,US,Sun Sep 27 2020
8362861,,38.3122877/-77.7782194,US,Sun Sep 27 2020
8362860,,38.3123015/-77.7781517,US,Sun Sep 27 2020
8362859,,38.3122724/-77.7781768,US,Sun Sep 27 2020
8362858,,38.3123015/-77.7781517,US,Sun Sep 27 2020
8362857,,38.3122847/-77.7782509,US,Sun Sep 27 2020
8362856,,38.3122877/-77.7782194,US,Sun Sep 27 2020
8362855,,38.3122979/-77.7781616,US,Sun Sep 27 2020
8362854,,38.3122835/-77.778175,US,Sun Sep 27 2020
8362853,,38.3122897/-77.7782703,US,Sun Sep 27 2020
8362852,,38.3123292/-77.7781458,US,Sun Sep 27 2020
8362851,,38.3122757/-77.7781789,US,Sun Sep 27 2020
8362850,,38.3122823/-77.778192,US,Sun Sep 27 2020
8362849,,38.3122874/-77.7782101,US,Sun Sep 27 2020
8362848,,38.3123029/-77.7782225,US,Sun Sep 27 2020
8362847,,38.3123039/-77.7782288,US,Sun Sep 27 2020
8362833,,38.3123289/-77.7782819,US,Sun Sep 27 2020
8362832,,38.312291/-77.778328,US,Sun Sep 27 2020
8362830,,38.3123351/-77.7782936,US,Sun Sep 27 2020
8362829,,38.3122597/-77.7784081,US,Sun Sep 27 2020
8362828,,38.3122655/-77.7783906,US,Sun Sep 27 2020
8362827,,38.3123351/-77.7782936,US,Sun Sep 27 2020
8362826,,38.3123024/-77.7782943,US,Sun Sep 27 2020
8362825,,38.3122597/-77.7784081,US,Sun Sep 27 2020
8362823,,38.3123182/-77.7782776,US,Sun Sep 27 2020
8362822,,38.312291/-77.778328,US,Sun Sep 27 2020
8362821,,38.3122951/-77.778277,US,Sun Sep 27 2020
8362820,,38.3122597/-77.7784081,US,Sun Sep 27 2020
8362818,,38.3122607/-77.7784114,US,Sun Sep 27 2020
8362816,,38.3122607/-77.7784114,US,Sun Sep 27 2020
8362815,,38.3122901/-77.7783455,US,Sun Sep 27 2020
8362802,,38.312211/-77.7784891,US,Sun Sep 27 2020
8362801,,38.3122051/-77.7785359,US,Sun Sep 27 2020
8362798,,38.3122329/-77.7784716,US,Sun Sep 27 2020
8362797,,38.3121962/-77.7785185,US,Sun Sep 27 2020
8362796,,38.3122579/-77.7784775,US,Sun Sep 27 2020
8362795,,38.312197/-77.7785343,US,Sun Sep 27 2020
8362794,,38.3122579/-77.7784775,US,Sun Sep 27 2020
8362792,,38.312244/-77.7784599,US,Sun Sep 27 2020
8362791,,38.3122685/-77.7784776,US,Sun Sep 27 2020
8362790,,38.312211/-77.7784891,US,Sun Sep 27 2020
8362789,,38.3121923/-77.7785097,US,Sun Sep 27 2020
8362788,,38.312185/-77.7785191,US,Sun Sep 27 2020
8362787,,38.3122305/-77.778516,US,Sun Sep 27 2020
8362783,,38.3122067/-77.7785214,US,Sun Sep 27 2020
8362782,,38.3122217/-77.7785455,US,Sun Sep 27 2020
8362770,,38.3122183/-77.7786641,US,Sun Sep 27 2020
8362769,,38.3122252/-77.7785984,US,Sun Sep 27 2020
8362768,,38.3122134/-77.7786375,US,Sun Sep 27 2020
8362767,,38.3122255/-77.7785624,US,Sun Sep 27 2020
8362766,,38.3122453/-77.7786012,US,Sun Sep 27 2020
8362765,,38.3122255/-77.7785487,US,Sun Sep 27 2020
8362764,,38.3122282/-77.7785663,US,Sun Sep 27 2020
8362763,,38.3122038/-77.7786055,US,Sun Sep 27 2020
8362762,,38.3122169/-77.7786446,US,Sun Sep 27 2020
8362761,,38.3122153/-77.7786668,US,Sun Sep 27 2020
8362760,,38.3122158/-77.7786409,US,Sun Sep 27 2020
8362759,,38.3122285/-77.778669,US,Sun Sep 27 2020
8362758,,38.312212/-77.778673,US,Sun Sep 27 2020
8362757,,38.312217/-77.7786851,US,Sun Sep 27 2020
8362756,,38.3122282/-77.7785663,US,Sun Sep 27 2020
8362755,,38.3121986/-77.7787399,US,Sun Sep 27 2020
8362754,,38.3122172/-77.7787139,US,Sun Sep 27 2020
8362753,,38.3122163/-77.7786927,US,Sun Sep 27 2020
8362752,,38.3122044/-77.7787287,US,Sun Sep 27 2020
8362751,,38.3122172/-77.7787139,US,Sun Sep 27 2020
8362750,,38.3122143/-77.7787245,US,Sun Sep 27 2020
8362749,,38.3122048/-77.7787424,US,Sun Sep 27 2020
8362748,,38.3122143/-77.7787245,US,Sun Sep 27 2020
8362747,,38.312214/-77.7787256,US,Sun Sep 27 2020
8362746,,38.312193/-77.7787446,US,Sun Sep 27 2020
8362745,,38.3122107/-77.7787344,US,Sun Sep 27 2020
8362744,,38.312212/-77.778718,US,Sun Sep 27 2020
8362743,,38.312217/-77.7786871,US,Sun Sep 27 2020
8362742,,38.3122154/-77.7786994,US,Sun Sep 27 2020
8362741,,38.3121879/-77.7787581,US,Sun Sep 27 2020
8362739,,38.3122013/-77.7787453,US,Sun Sep 27 2020
8362738,,38.3121959/-77.7787465,US,Sun Sep 27 2020
8362737,,38.3121685/-77.778795,US,Sun Sep 27 2020
8362736,,38.3121848/-77.7788479,US,Sun Sep 27 2020
8362735,,38.3122082/-77.778722,US,Sun Sep 27 2020
8362734,,38.3121804/-77.7788227,US,Sun Sep 27 2020
8362733,,38.3121837/-77.7787662,US,Sun Sep 27 2020
8362732,,38.3121861/-77.778755,US,Sun Sep 27 2020
8362731,,38.3121817/-77.778771,US,Sun Sep 27 2020
8362730,,38.3122095/-77.7787341,US,Sun Sep 27 2020
8362729,,38.3122069/-77.7787239,US,Sun Sep 27 2020
8362728,,38.3121887/-77.7787495,US,Sun Sep 27 2020
8362727,,38.3121549/-77.7788653,US,Sun Sep 27 2020
8362726,,38.3121579/-77.778861,US,Sun Sep 27 2020
8362725,,38.3121792/-77.7787735,US,Sun Sep 27 2020
8362723,,38.3121037/-77.7789474,US,Sun Sep 27 2020
8362722,,38.312149/-77.7788342,US,Sun Sep 27 2020
8362721,,38.3121115/-77.778937,US,Sun Sep 27 2020
8362720,,38.3121622/-77.7788617,US,Sun Sep 27 2020
8362719,,38.3121622/-77.7788617,US,Sun Sep 27 2020
8362718,,38.3121133/-77.7789624,US,Sun Sep 27 2020
8362717,,38.3121172/-77.778938,US,Sun Sep 27 2020
8362716,,38.3121217/-77.7789497,US,Sun Sep 27 2020
8362715,,38.3121271/-77.7789468,US,Sun Sep 27 2020
8362714,,38.3121572/-77.7788365,US,Sun Sep 27 2020
8362713,,38.3121545/-77.7788393,US,Sun Sep 27 2020
8362712,,38.3121172/-77.778938,US,Sun Sep 27 2020
8362711,,38.3121214/-77.7789336,US,Sun Sep 27 2020
8362710,,38.3121215/-77.7789436,US,Sun Sep 27 2020
8362709,,38.3121217/-77.7789313,US,Sun Sep 27 2020
8362708,,38.3121506/-77.7790882,US,Sun Sep 27 2020
8362707,,38.3123927/-77.7791748,US,Sun Sep 27 2020
8362706,,38.3123886/-77.7791618,US,Sun Sep 27 2020
8362705,,38.3121298/-77.7790838,US,Sun Sep 27 2020
8362704,,38.3121629/-77.7790804,US,Sun Sep 27 2020
8362703,,38.3121394/-77.7790853,US,Sun Sep 27 2020
8362702,,38.3122478/-77.7791165,US,Sun Sep 27 2020
8362701,,38.3121073/-77.7790842,US,Sun Sep 27 2020
8362700,,38.3122105/-77.7790878,US,Sun Sep 27 2020
8362699,,38.3122478/-77.7791165,US,Sun Sep 27 2020
8362698,,38.3122421/-77.7791069,US,Sun Sep 27 2020
8362697,,38.3122105/-77.7790878,US,Sun Sep 27 2020
8362696,,38.3122281/-77.7790923,US,Sun Sep 27 2020
8362695,,38.3123305/-77.779144,US,Sun Sep 27 2020
8362694,,38.3123305/-77.779144,US,Sun Sep 27 2020
8362693,,38.3124629/-77.7792352,US,Sun Sep 27 2020
8362692,,38.3124209/-77.7791995,US,Sun Sep 27 2020
8362691,,38.3126402/-77.7793667,US,Sun Sep 27 2020
8362690,,38.3128411/-77.7793696,US,Sun Sep 27 2020
8362689,,38.3125223/-77.7792702,US,Sun Sep 27 2020
8362688,,38.3126402/-77.7793667,US,Sun Sep 27 2020
8362687,,38.3127512/-77.7793857,US,Sun Sep 27 2020
8362686,,38.3125252/-77.7792809,US,Sun Sep 27 2020
8362685,,38.3125461/-77.7793028,US,Sun Sep 27 2020
8362684,,38.3124798/-77.7792399,US,Sun Sep 27 2020
8362683,,38.3126766/-77.779404,US,Sun Sep 27 2020
8362682,,38.3124798/-77.7792399,US,Sun Sep 27 2020
8362681,,38.3125193/-77.7792731,US,Sun Sep 27 2020
8362680,,38.3125209/-77.779279,US,Sun Sep 27 2020
8362679,,38.312916/-77.7794189,US,Sun Sep 27 2020
8362677,,30.0672727078479/-95.2599583101415,US,Sun Sep 27 2020
8362663,"bottle, plastic, alcohol",44.7995137/-93.2041324,US,Sun Sep 27 2020
8362658,,30.0672469754052/-95.2599285543852,US,Sun Sep 27 2020
8362656,,30.0672194408533/-95.2599353437268,US,Sun Sep 27 2020
8362654,,30.0673454627675/-95.2599153947972,US,Sun Sep 27 2020
8362653,,30.0673126895261/-95.2599824500226,US,Sun Sep 27 2020
8362613,"plastic, cup",44.7987707/-93.2048032,US,Sun Sep 27 2020
8362439,"plastic, wrapper",44.79882/-93.2047303,US,Sun Sep 27 2020
8362395,,30.0673454627675/-95.2599153947972,US,Sun Sep 27 2020
8362390,,30.0672781141755/-95.2598677017682,US,Sun Sep 27 2020
8362387,,30.0673174672109/-95.2599167359017,US,Sun Sep 27 2020
8362384,,30.0672858674359/-95.2599039115899,US,Sun Sep 27 2020
8362383,,30.067311055055/-95.2599287220233,US,Sun Sep 27 2020
8362381,,29.7837527/-94.9101005,US,Sun Sep 27 2020
8362380,,29.7840669/-94.910398,US,Sun Sep 27 2020
8362375,,30.0672720792052/-95.2598846332126,US,Sun Sep 27 2020
8362298,,30.0672590872553/-95.2600162290924,US,Sun Sep 27 2020
8362291,,30.0672570755985/-95.2598642651879,US,Sun Sep 27 2020
8362288,,30.0672570755985/-95.2598642651879,US,Sun Sep 27 2020
8362273,,30.0672287866753/-95.2598400414877,US,Sun Sep 27 2020
